year,team,player,pos,goals,assists,plus.minus,toi,dps,ops,dps.sr,ops.sr
2003,DAL,Manny Malhotra,C,3,7,-2,552,0.4899045801223822,0.495512803524627,-0.1,0.5
2003,DAL,Stephane Robidas,D,3,7,15,980,3.2981013736013214,-1.1352023939376559,0.4,3.2
2003,DAL,Steve Ott,C,3,4,6,228,0.48139435636856,1.1302844794750175,0.4,0.5
2003,DAL,Stu Barnes,LW,2,5,2,226,0.3368385414679637,0.9380063209966386,0.3,0.3
2003,DAL,Claude Lemieux,RW,2,4,-9,423,0.07709820671249722,-0.01247820265696061,-0.3,0.1
2003,DAL,Richard Matvichuk,D,1,5,1,1318,2.868031723643037,-3.622400127779422,-0.6,2.8
2003,DAL,Kirk Muller,LW,1,5,-6,521,0.34276743377124913,-0.5857645848414803,-0.7,0.3
2003,DAL,Scott Pellerin,LW,1,3,-3,214,0.11890026216907411,0.18413401603136806,-0.1,0.1
2003,DAL,David Oliver,RW,0,3,1,55,0.09874035343664292,0.39014044581912805,0.2,0.1
2003,DAL,John Erskine,D,2,0,1,172,0.4453685434792961,0.1442591470354452,0.3,0.4
2003,DAL,Aaron Downey,RW,1,1,1,205,0.25654450174420557,-0.18137188974008306,-0.3,0.3
2003,DAL,Sami Helenius,D,0,0,1,49,0.18534448487533436,-0.18669402961600895,-0.1,0.2
2003,DAL,Jim Montgomery,C,0,0,0,7,0.0072493400621815,-0.026670575659429853,0,0
2003,DAL,Lyle Odelein,D,0,0,0,53,0.11204288704073144,-0.2019343585642546,-0.1,0.1
2003,DAL,Jon Sim,RW,0,0,-1,37,-0.001953809141337825,-0.14097304277127207,-0.1,0
2003,DET,Sergei Fedorov*,C,36,47,15,1694,2.0392322147294197,17.337944393208293,8.1,2
2003,DET,Brett Hull*,RW,37,39,11,1486,1.6572263174587747,16.93083358072932,8,1.7
2003,DET,Brendan Shanahan*,LW,30,38,5,1454,1.5699322765567365,14.053736417845917,6.5,1.4
2003,DET,Nicklas Lidstrom*,D,18,44,40,2406,7.241424965103255,6.827714374800216,6.1,7.1
2003,DET,Pavel Datsyuk,C,12,39,20,989,1.6501405095898263,8.827711804317612,4,1.6
2003,DET,Henrik Zetterberg,LW,22,22,6,1289,1.455849768569234,8.284491092093063,3.5,1.3
2003,DET,Igor Larionov*,C,10,33,-7,1030,0.580926815968435,6.67215190295185,2.8,0.6
2003,DET,Tomas Holmstrom,RW,20,20,11,922,1.1989064204898245,8.483183355306853,3.9,1.2
2003,DET,Kirk Maltby,LW,14,23,17,1326,1.940265831495364,5.144498254852424,1.8,1.8
2003,DET,Kris Draper,C,14,21,6,1328,1.363215166681579,4.737008784449052,1.6,1.4
2003,DET,Luc Robitaille*,LW,11,20,4,1038,1.1383630344858104,4.442390062444488,1.6,1
2003,DET,Jason Woolley,D,6,17,12,1053,2.719075205832947,1.7860883403484498,2,2.6
2003,DET,Darren McCarty,RW,13,9,10,970,1.1970335367774965,3.301933083812293,1.1,1.2
2003,DET,Mathieu Dandenault,D,4,15,25,1415,4.379408161094727,-0.7927693472555275,1,4.3
2003,DET,Chris Chelios*,D,2,17,4,1600,2.9678408828053082,-1.8975038670411373,0.6,2.9
2003,DET,Boyd Devereaux,LW,3,9,4,575,0.7035321217886463,0.8082225081590583,0,0.6
2003,DET,Dmitri Bykov,D,2,10,1,1304,2.2340179970811,-2.169262095623332,0.1,2.1
2003,DET,Sean Avery,C,5,6,7,275,0.5176534060959919,2.151181832242105,1,0.5
2003,DET,Patrick Boileau,D,2,6,8,349,1.230088048289007,0.6696278289118142,0.7,1.2
2003,DET,Steve Yzerman*,C,2,6,6,249,0.454887151656662,1.0506360526179548,0.4,0.5
2003,DET,Mathieu Schneider,D,2,5,2,295,0.6504147145533334,0.6754376167485054,0.7,0.6
2003,DET,Jason Williams,C,3,3,3,171,0.26658838833867265,1.14788781414412,0.5,0.3
2003,DET,Jiri Fischer,D,1,5,0,321,0.5298125511260036,0.1765061726556599,0.4,0.5
2003,DET,Maxim Kuznetsov,D,0,3,0,698,1.1520534600808425,-2.0596334425749885,-0.4,1.1
2003,DET,Jesse Wallin,D,0,1,-2,425,0.537949886103123,-1.4193502977864736,-0.3,0.5
2003,DET,Stacy Roest,RW,0,0,0,15,0.012189358961940155,-0.05715123355592111,0,0
2003,EDM,Ryan Smyth,LW,27,34,5,1277,1.4403101669296197,12.723406338307822,5.9,1.5
2003,EDM,Todd Marchant,C,20,40,13,1532,2.1505911803490414,10.15284615376305,4.3,2
2003,EDM,Anson Carter,RW,25,30,-11,1336,1.0148596993888979,10.899622272227088,4.9,0.9
2003,EDM,Mike York,RW,22,29,-8,1354,1.1572278458137457,9.431925229627634,4,1
2003,EDM,Mike Comrie,C,20,31,-18,1232,0.5662782458366491,9.497007959025597,4.2,0.5
2003,EDM,Shawn Horcoff,LW,12,21,10,1053,1.4279109184556515,4.982297733653724,1.9,1.4
2003,EDM,Ethan Moreau,LW,14,17,-7,1054,0.7339385955416476,4.978487651416661,1.9,0.8
2003,EDM,Marty Reasoner,C,11,20,19,1038,1.8737570066241147,4.439828011924352,1.6,1.8
2003,EDM,Ales Hemsky,RW,6,24,5,712,0.984890510191888,4.482672910635785,1.9,0.9
2003,EDM,Eric Brewer,D,8,21,-11,1994,2.970400458784585,-0.20197886551517397,1.9,2.7
2003,EDM,Janne Niinimaa,D,4,24,-7,1688,2.7035801449694716,-0.03546195978320369,1.7,2.5
2003,EDM,Steve Staios,D,5,21,13,1694,4.350377577315237,-0.2581961049673369,1.6,4.1
2003,EDM,Jason Chimera,C,14,9,-2,710,0.668639277179218,4.690166726871673,2,0.6
2003,EDM,Dan Cleary,RW,4,13,5,682,0.9520044281031574,1.598870601321166,0.3,0.9
2003,EDM,Fernando Pisani,RW,8,5,9,375,0.7789855176239614,2.7685658480990183,1.2,0.7
2003,EDM,Georges Laraque,RW,6,7,-4,592,0.4854366903221364,1.5420306991331647,0.4,0.4
2003,EDM,Jason Smith,D,4,8,5,1480,3.281008715899879,-2.440943282662657,0.2,3.1
2003,EDM,Brian Swanson,C,2,10,-7,524,0.2676622543749657,0.8017480324445198,0,0.2
2003,EDM,Radek Dvorak,RW,4,4,-3,193,0.08893063093255671,1.6631379493883176,0.7,0.1
2003,EDM,Scott Ferguson,D,3,5,11,959,2.760455499026087,-1.4552586959624851,0.2,2.6
2003,EDM,Alexei Semenov,D,1,6,-7,906,1.1859609919021015,-1.8529452926835224,-0.1,1.1
2003,EDM,Jiri Dopita,C,1,5,-4,290,0.1429848298300852,0.29419171358454055,-0.1,0.1
2003,EDM,Brad Isbister,LW,3,2,0,172,0.16646636872046444,0.9436550693195508,0.4,0.2
2003,EDM,Cory Cross,D,2,3,3,196,0.6256481273370875,0.6523394438683128,0.5,0.6
2003,EDM,Jani Rita,LW,3,1,2,114,0.19209002544463688,0.9647661873073482,0.4,0.2
2003,EDM,Ales Pisa,D,1,3,11,621,2.1045024635570706,-1.3666928104063134,-0.1,2
2003,EDM,Marc-Andre Bergeron,D,1,1,2,83,0.3245925542483252,0.2833841296091955,0.2,0.3
2003,EDM,Josh Green,LW,0,2,-3,207,0.07770384192801887,-0.3889397195481831,-0.4,0.1
2003,EDM,Jarret Stoll,C,0,1,-3,31,-0.08987268702968162,0.08176110241286048,0,-0.1
2003,EDM,Bobby Allen,D,0,0,0,3,0.005822068362151039,-0.01143024671118422,0,0
2003,EDM,Kari Haakana,D,0,0,-2,103,0.036375684205039255,-0.39243847041732494,-0.1,0
2003,EDM,Alex Henry,D,0,0,-1,21,-0.04100318624601594,-0.08001172697828955,0,0
2003,FLA,Olli Jokinen,C,36,29,-17,1784,1.5805387044064465,13.376436010971831,6.1,1.5
2003,FLA,Viktor Kozlov,C,22,34,-8,1671,1.8043175285333002,9.212982010656248,3.9,1.7
2003,FLA,Kristian Huselius,LW,20,23,-6,1352,1.5094730077985445,7.432315661820018,3.2,1.4
2003,FLA,Marcus Nilson,LW,15,19,2,1273,1.7339704315905893,4.9369684149196384,1.8,1.7
2003,FLA,Ivan Novoseltsev,RW,10,17,-16,1172,0.8632369591237344,2.924920654895785,0.8,0.8
2003,FLA,Sandis Ozolinsh,D,7,19,-16,1447,2.335524984631688,1.0781926843815466,2.1,2.2
2003,FLA,Valeri Bure,RW,5,21,-11,857,0.6598248434550176,2.9266635265866,1,0.6
2003,FLA,Niklas Hagman,RW,8,15,-8,1081,1.0724569158240675,2.0732051054848446,0.4,1
2003,FLA,Stephen Weiss,C,6,15,-13,1100,0.8716170738502248,1.2018581876583267,-0.1,0.8
2003,FLA,Jaroslav Bednar,RW,5,13,-2,736,0.871084939439087,1.789772766626327,0.5,0.8
2003,FLA,Jay Bouwmeester,D,4,12,-29,1652,1.7888797393895648,-2.299479079013686,0.5,1.6
2003,FLA,Matt Cullen,C,6,6,-4,442,0.4002524136722378,1.9112427501694413,0.7,0.4
2003,FLA,Andreas Lilja,D,4,8,8,1074,3.3584687440208003,-0.8962069013145444,0.6,3.2
2003,FLA,Ivan Majesky,D,4,8,-18,1713,2.8418163359404995,-3.3308494507967845,0,2.7
2003,FLA,Mathieu Biron,D,1,8,-18,719,0.33885452847533987,-0.7420607401412723,0.4,0.3
2003,FLA,Stephane Matteau,LW,4,4,-9,560,0.35890837919477697,0.26322001321266747,-0.2,0.3
2003,FLA,Brad Ference,D,2,6,2,958,2.5758266087891317,-1.6526703947989483,0.1,2.5
2003,FLA,Ryan Johnson,C,2,5,-13,619,0.25810511797751234,-0.5607913552657195,-0.7,0.2
2003,FLA,Dmitry Yushkevich,D,1,6,-12,544,0.38873822711509615,-0.47477402631670224,0.3,0.3
2003,FLA,Denis Shvidki,LW,4,2,-7,327,0.13825789419846038,0.7514914967867995,0.2,0.1
2003,FLA,Peter Worrell,LW,2,3,-14,583,0.18436566550338132,-0.8231060723926849,-0.9,0.1
2003,FLA,Lance Ward,D,3,1,-4,328,0.4988963759346332,0.14846489805797403,0.4,0.5
2003,FLA,Jeff Toms,C,2,2,2,93,0.20037847953400925,0.8440953849368169,0.4,0.2
2003,FLA,Byron Ritchie,RW,0,3,-4,279,0.19768451633109363,-0.46379642764836876,-0.5,0.2
2003,FLA,Pavel Trnka,D,0,3,-1,383,0.8826632328639533,-0.8600449803027553,-0.1,0.8
2003,FLA,Branislav Mezei,D,2,0,-2,202,0.34513485666316773,0.029318743435947498,0.2,0.3
2003,FLA,Igor Ulanov,D,1,1,7,935,2.9266993174312192,-2.9632103751606524,-0.7,2.8
2003,FLA,Eric Beaudoin,LW,0,1,-7,148,-0.094064246617646,-0.36415333225450036,-0.3,-0.1
2003,FLA,Juraj Kolnik,RW,0,1,1,106,0.17810888136789663,-0.20412987829792129,-0.2,0.2
2003,FLA,Igor Kravchuk,D,0,1,-3,131,0.0845942056345831,-0.29938193422445647,0,0.1
2003,FLA,Jim Campbell,RW,0,0,0,9,0.011651607932040004,-0.03429074013355266,0,0
2003,FLA,Pierre Dagenais,RW,0,0,-1,54,0.02903081520170341,-0.20574444080131601,-0.2,0
2003,FLA,Darcy Hordichuk,LW,0,0,-1,29,-0.003240049800217705,-0.11049238487478082,-0.1,0
2003,FLA,Jamie Rivers,D,0,0,-2,18,-0.11819006544305904,-0.06858148026710532,0,-0.1
2003,FLA,Kyle Rossiter,D,0,0,-2,30,-0.08797322269700077,-0.11430246711184222,0,-0.1
2003,FLA,Joey Tetarenko,RW,0,0,-1,13,-0.02404873204425661,-0.049531069081798294,0,0
2003,LAK,Ziggy Palffy,RW,37,48,22,1706,2.7983046803451215,17.937365706636026,8.5,2.9
2003,LAK,Mathieu Schneider,D,14,29,0,1452,3.5892260293404186,5.885218478463712,4.7,3.4
2003,LAK,Bryan Smolinski,RW,18,20,-1,1104,1.1879976541274362,7.010820818247453,3,1.2
2003,LAK,Jaroslav Modry,D,13,25,-13,1857,3.5275034821471207,3.1402975001720663,3.6,3.2
2003,LAK,Derek Armstrong,C,12,26,5,1034,1.5623151168716884,6.075688902559974,2.5,1.4
2003,LAK,Eric Belanger,C,16,19,-5,1097,1.23626278925249,6.0359600003387355,2.5,1.1
2003,LAK,Alex Frolov,LW,14,17,12,1136,1.9900043568785386,4.685529120811564,1.7,1.8
2003,LAK,Jason Allison,C,6,22,9,562,1.1059671091787375,4.669147259034888,2.1,1
2003,LAK,Lubomir Visnovsky,D,8,16,2,1102,2.887569795356321,2.2110902935944696,2.3,2.7
2003,LAK,Ian Laperriere,RW,7,12,-9,1151,0.9132832947009194,0.8225585916966843,-0.4,1
2003,LAK,Adam Deadmarsh,LW,13,4,2,386,0.5912567229871913,4.538496617903179,2.2,0.5
2003,LAK,Mikko Eloranta,LW,5,12,-15,962,0.6566053224173024,0.7414390196467726,-0.3,0.5
2003,LAK,Erik Rasmussen,C,4,12,-1,778,0.9808450582545177,1.041881593838813,0,0.9
2003,LAK,Brad Chartrand,C,8,6,-10,759,0.5879834408756058,1.5148857137702385,0.3,0.5
2003,LAK,Joe Corvo,D,5,7,2,931,2.4648716885951556,-0.14197982457247024,0.9,2.3
2003,LAK,Steve Heinze,RW,5,7,-5,413,0.2553214077320295,1.8316427742253383,0.7,0.3
2003,LAK,Craig Johnson,LW,3,6,-13,986,0.7700416851179271,-1.3530657411789955,-1.5,0.6
2003,LAK,Jaroslav Bednar,RW,0,9,3,210,0.3563901766723112,1.002639238639769,0.4,0.4
2003,LAK,Mike Cammalleri,C,5,3,-4,394,0.3539129646719812,1.1028092218749876,0.3,0.3
2003,LAK,Brad Norton,D,3,3,1,322,0.8777155032436179,0.5759100280888915,0.6,0.8
2003,LAK,Aaron Miller,D,1,5,-7,1053,2.0306267934301876,-2.6098726446302556,-0.3,1.9
2003,LAK,Mattias Norstrom,D,0,6,0,1763,4.35799276152008,-5.515337311657484,-1.2,4.1
2003,LAK,Steve Kelly,C,2,3,-6,187,3.084549506429533e-4,0.6896585726649226,0.2,0
2003,LAK,Jared Aulin,C,2,2,-3,169,0.09930609604049061,0.5579337742183985,0.2,0.1
2003,LAK,Sean Avery,C,1,3,0,166,0.2180027838651401,0.3690577422159534,0.1,0.2
2003,LAK,Andreas Lilja,D,0,3,5,341,1.2517126186747067,-0.6983192066970518,0,1.2
2003,LAK,Dmitry Yushkevich,D,0,3,-4,838,1.7444372558807142,-2.591930078516571,-0.6,1.6
2003,LAK,Tomas Zizka,D,0,3,-4,154,0.05364482883605445,0.014166171633431448,0.2,0
2003,LAK,Chris McAlpine,D,0,2,-4,267,0.3329716479238418,-0.6166793998681369,-0.1,0.3
2003,LAK,Chris Schmidt,C,0,2,-1,100,0.0904481458414755,0.01960433372111806,-0.1,0.1
2003,LAK,Jon Sim,RW,0,2,-3,169,0.06547955918847838,-0.24329134063611907,-0.3,0.1
2003,LAK,Jerred Smithson,C,0,2,-5,194,0.05038017581742044,-0.33854339656265425,-0.3,0
2003,LAK,Ryan Flinn,LW,1,0,0,104,0.13727435765138937,0.00436400477287244,-0.1,0.1
2003,LAK,Jason Holland,D,0,1,1,27,0.14849947111178347,0.09743405831297139,0.1,0.1
2003,LAK,Scott Barney,RW,0,0,-1,45,0.009211241788185097,-0.1714537006677633,-0.1,0
2003,LAK,Derek Bekar,LW,0,0,-1,45,0.018518726208622247,-0.1714537006677633,-0.1,0
2003,LAK,Ken Belanger,LW,0,0,0,16,0.021119131946367595,-0.060961315792982515,0,0
2003,LAK,Kip Brennan,LW,0,0,0,93,0.12275495443826165,-0.35433764804671086,-0.3,0.1
2003,LAK,Maxim Kuznetsov,D,0,0,1,50,0.20535360243053669,-0.19050411185307037,-0.1,0.2
2003,LAK,Pavel Rosa,RW,0,0,-1,28,-0.00971167512377644,-0.10668230263771941,-0.1,0
2003,MDA,Paul Kariya*,LW,25,56,-3,1664,2.319526308096472,14.892488701174535,6.6,2.2
2003,MDA,Petr Sykora,RW,34,25,-7,1515,1.7076957622344378,12.856209331219501,5.7,1.8
2003,MDA,Steve Rucchin,C,20,38,-14,1729,1.9617940097948559,9.036257551783919,3.5,1.8
2003,MDA,Adam Oates*,C,9,36,-1,1249,1.7897099365017124,6.057746336446289,2.3,1.7
2003,MDA,Niclas Havelid,D,11,22,5,1844,5.496255462067465,1.7876846182584583,2.8,5.2
2003,MDA,Stanislav Chistov,LW,12,18,4,1073,1.7382993981034036,4.324645465605545,1.5,1.6
2003,MDA,Mike Leclerc,LW,9,19,-8,966,1.0907152963378266,3.730792871402968,1.2,1
2003,MDA,Jason Krog,C,10,15,1,923,1.393667810523079,3.49401385016935,1.1,1.3
2003,MDA,Keith Carney,D,4,18,8,1828,5.697385574517738,-1.756867082793889,0.9,5.4
2003,MDA,Andy McDonald,C,10,11,-1,852,1.2078494551164254,2.9633045741461923,0.9,1.1
2003,MDA,Matt Cullen,C,7,14,-4,715,0.8844197943433443,2.8843670044827165,1,0.8
2003,MDA,Patric Kjellberg,LW,8,11,-9,1188,1.3756538574385848,0.8818918276390417,-0.5,1.3
2003,MDA,Sandis Ozolinsh,D,5,13,10,686,2.7102027089708183,1.9933279957893506,1.7,2.6
2003,MDA,Samuel Pahlsson,C,4,11,10,453,1.0727248429671665,2.079852042170141,0.8,1
2003,MDA,Steve Thomas,RW,10,3,10,164,0.6246239704999429,3.982190923535405,2,0.6
2003,MDA,Ruslan Salei,D,4,8,2,1335,3.8466870375048794,-1.8815593270589077,0.3,3.6
2003,MDA,Pavel Trnka,D,3,6,2,384,1.2229444949928656,0.9406037655319724,0.9,1.2
2003,MDA,Fredrik Olausson,D,2,6,0,635,1.751920625126319,-0.41633943339769974,0.4,1.7
2003,MDA,Vitaly Vishnevski,D,2,6,-8,1134,2.474565435914006,-2.317570469691342,-0.1,2.3
2003,MDA,Marc Chouinard,C,3,4,-9,659,0.5979495947141471,-0.5077814070871735,-0.8,0.5
2003,MDA,Alexei Smirnov,LW,3,2,-1,389,0.5300354291775428,0.12032823949214774,-0.2,0.5
2003,MDA,Dan Bylsma,RW,1,4,-1,370,0.44606744346308175,-0.2078927554309443,-0.4,0.5
2003,MDA,Rob Niedermayer,LW,2,2,3,184,0.39268334583106124,0.5007825406624774,0.1,0.4
2003,MDA,Kevin Sawyer,LW,2,1,-2,189,0.19562741346151544,0.28142585076354104,0,0.2
2003,MDA,Kurt Sauer,D,1,2,-23,1484,2.2138260056061148,-4.852936924944611,-1.1,2
2003,MDA,Mike Brown,LW,1,1,0,80,0.11741167333019625,0.2961122571759756,0.1,0.1
2003,MDA,Rob Valicevic,RW,1,0,1,86,0.15406093975110735,0.07294548503997773,0,0.2
2003,MDA,Chris O'Sullivan,D,0,1,0,26,0.07173218307603825,0.10124414055003282,0.1,0.1
2003,MDA,Lance Ward,D,0,1,-2,207,0.4075832049278504,-0.588380744358082,-0.1,0.4
2003,MDA,Jonathan Hedstrom,RW,0,0,-1,31,-8.063090009832069e-5,-0.11811254934890363,-0.1,0
2003,MDA,Cam Severson,LW,0,0,0,13,0.019079396916156892,-0.049531069081798294,0,0
2003,MIN,Marian Gaborik,RW,30,35,12,1410,2.2011678466710953,13.656880523538208,6.5,2.4
2003,MIN,Pascal Dupuis,RW,20,28,17,1400,2.3934299387089935,8.286711820640829,3.5,2.6
2003,MIN,Cliff Ronning,LW,17,31,-6,1394,1.9128698585074622,7.70865347792231,3.2,1.6
2003,MIN,Andrew Brunette,LW,18,28,-10,1187,1.4288842487874307,8.297034222280391,3.7,1.2
2003,MIN,Sergei Zholtok,C,16,26,1,1294,1.774172607576729,6.687517750633043,2.7,1.8
2003,MIN,Wes Walz,C,13,19,11,1275,2.1575107137629783,4.155927689860029,1.4,2.2
2003,MIN,Antti Laaksonen,LW,15,16,4,1305,2.1838714436009843,4.241931501461816,1.4,1.9
2003,MIN,Filip Kuba,D,8,21,0,1867,5.013603741030665,0.2979087758106393,2.1,5
2003,MIN,Jim Dowd,C,8,17,-1,1018,1.322717043296901,2.7314434802212575,0.8,1.3
2003,MIN,Richard Park,RW,14,10,-3,1345,1.5091269063669452,2.4870779822703244,0.4,1.7
2003,MIN,Pierre-Marc Bouchard,C,7,13,1,664,0.930296967416527,2.8783749198592194,1.1,0.9
2003,MIN,Andrei Zyuzin,D,4,12,-7,1428,3.2624184366191447,-1.4346718602511013,0.7,3.2
2003,MIN,Brad Bombardir,D,1,14,15,1277,4.655594739951856,-1.660574557309347,0.4,4.6
2003,MIN,Willie Mitchell,D,2,12,13,1482,5.042582231445568,-2.441641415906935,0.2,5
2003,MIN,Jeremy Stevenson,LW,5,6,6,345,0.7793901279396939,1.8904220876318851,0.8,0.7
2003,MIN,Lubomir Sekeras,D,2,9,-12,1132,2.058757746701418,-1.7090314690763306,0.2,2
2003,MIN,Nick Schultz,D,3,7,11,1385,4.618585079237478,-2.6729822750528673,0,4.6
2003,MIN,Bill Muckalt,RW,5,3,5,104,0.3305676890664449,2.207733070622796,1.1,0.3
2003,MIN,Matt Johnson,LW,3,5,-8,444,0.36035486933030003,0.5116925525946586,0,0.3
2003,MIN,Darby Hendrickson,C,1,5,-3,427,0.44932365893697146,-0.22476116422981496,-0.4,0.5
2003,MIN,Jason Marshall,D,1,5,4,513,1.7046304015713902,-0.5524282366170958,0.2,1.7
2003,MIN,Stephane Veilleux,RW,3,2,-6,461,0.3140154287283592,-0.1539976815762736,-0.4,0.4
2003,MIN,Rickard Wallin,C,1,0,1,31,0.08240287182699099,0.2825000080783552,0.1,0.1
2003,MIN,Kyle Wanvig,RW,1,0,0,65,0.07885845444610116,0.15295721201826729,0,0.1
2003,MIN,Brad Brown,D,0,1,-1,526,1.3307520126598105,-1.8037969779806708,-0.4,1.3
2003,MIN,Ladislav Benysek,D,0,0,-3,160,0.18438774404183994,-0.6096131579298252,-0.2,0.2
2003,MIN,Sylvain Blouin,LW,0,0,0,15,0.023222484069411922,-0.05715123355592111,0,0
2003,MIN,Hnat Domenichelli,RW,0,0,0,11,0.013345276906263276,-0.04191090460767548,0,0
2003,MIN,Curtis Murphy,D,0,0,0,9,0.024168416534159607,-0.03429074013355266,0,0
2003,MIN,Jean-Guy Trudel,LW,0,0,0,6,0.009288993627764768,-0.02286049342236844,0,0
2003,MTL,Saku Koivu,C,21,50,5,1578,1.9719196660831042,12.415867871571002,5.6,1.8
2003,MTL,Richard Zednik,RW,31,19,4,1474,1.827934736766748,10.608747358375467,4.7,1.7
2003,MTL,Yanic Perreault,C,24,22,-11,1174,0.8653359754209003,9.548402963643966,4.3,0.7
2003,MTL,Jan Bulis,LW,16,24,9,1288,1.6143607049340438,6.309765686628154,2.5,1.7
2003,MTL,Andrei Markov,D,13,24,13,1840,4.92981669567817,3.0047626194884796,3.5,4.7
2003,MTL,Doug Gilmour*,C,11,19,-6,1022,0.8994741952773702,4.318653380982046,1.6,0.8
2003,MTL,Patrice Brisebois,D,4,25,-14,1707,2.442845280220323,0.10629681888594797,1.8,2.2
2003,MTL,Andreas Dackell,RW,7,18,-5,1087,1.0230304619492179,2.2682415271503906,0.4,0.9
2003,MTL,Donald Audette,RW,11,12,-7,837,0.658976425525573,3.6213746438430015,1.3,0.6
2003,MTL,Oleg Petrov,LW,7,16,-2,728,0.6227582384558737,3.2354484928281773,1.2,0.7
2003,MTL,Craig Rivet,D,7,15,1,1803,3.8709650547289884,-1.0606961907264645,1.3,3.6
2003,MTL,Joe Juneau,C,6,16,-10,1208,0.9442983738066422,1.0059964616114425,-0.4,0.8
2003,MTL,Randy McKay,RW,6,13,-14,829,0.36379111489925464,1.8490987933168284,0.4,0.3
2003,MTL,Mike Ribeiro,LW,5,12,-3,578,0.4367181622665158,2.204510598678353,0.8,0.5
2003,MTL,Chad Kilger,RW,9,7,-4,642,0.5614217528159772,2.5615841716473113,0.9,0.5
2003,MTL,Mariusz Czerkawski,LW,5,9,-7,566,0.26158993320046364,1.649312749382202,0.5,0.3
2003,MTL,Niklas Sundstrom,LW,5,9,3,476,0.5832815108265367,1.9922201507177288,0.7,0.6
2003,MTL,Marcel Hossa,LW,6,7,3,475,0.5823137692012114,1.9960302329547899,0.7,0.6
2003,MTL,Patrick Traverse,D,0,13,-9,1313,2.0235982676645246,-2.3986563539844457,0,1.9
2003,MTL,Stephane Quintal,D,5,5,-4,1249,2.2978833897081787,-1.754198533385257,0.3,2.1
2003,MTL,Jason Ward,RW,3,2,3,90,0.2242631909629356,1.2595428283735084,0.6,0.2
2003,MTL,Karl Dykhuis,D,1,4,-5,975,1.6402838919566516,-2.5129925088530958,-0.4,1.5
2003,MTL,Francis Bouillon,D,3,1,-1,408,0.7757002470873402,-0.15236960172564856,0.3,0.7
2003,MTL,Bill Lindsay,LW,0,2,-1,101,0.05686307176733655,0.015794251484056655,-0.1,0.1
2003,MTL,Mike Komisarek,D,0,1,-6,351,0.24712000902388687,-1.1370325864949244,-0.3,0.2
2003,MTL,Francois Beauchemin,D,0,0,-1,17,-0.046030251786555995,-0.06477139803004393,0,0
2003,MTL,Sylvain Blouin,LW,0,0,-3,61,-0.06360425802675575,-0.23241501646074583,-0.2,-0.1
2003,MTL,Gordie Dwyer,LW,0,0,-2,83,-0.0014351098790586609,-0.3162368256760968,-0.2,0
2003,MTL,Ron Hainsey,D,0,0,-1,261,0.4667632053112207,-0.9944314638730272,-0.3,0.4
2003,NJD,Patrik Elias,LW,28,29,17,1465,2.637920156836593,11.444263213363536,5.1,2.5
2003,NJD,Jamie Langenbrunner,RW,22,33,17,1388,2.338707486008562,10.13518931590823,4.4,2.4
2003,NJD,Scott Gomez,C,13,42,17,1281,2.3359959571833,8.740111606851137,3.8,2.3
2003,NJD,Jeff Friesen,RW,23,28,23,1259,2.4312095968772445,10.025771088348263,4.5,2.5
2003,NJD,Joe Nieuwendyk*,C,17,28,10,1340,2.1254274970273004,7.313479082582737,2.9,2
2003,NJD,John Madden,C,19,22,13,1465,2.408198245422971,6.4366062455228015,2.4,2.3
2003,NJD,Brian Rafalski,D,3,37,18,1829,6.085783475840535,1.6445295731007499,2.7,6
2003,NJD,Scott Niedermayer*,D,11,28,23,1984,6.885601080235835,2.456110777351638,3.3,6.7
2003,NJD,Brian Gionta,RW,12,13,5,858,1.2204981776205355,4.1422817530056,1.6,1.3
2003,NJD,Turner Stevenson,RW,7,13,7,915,1.3697592560298926,1.9220442783568061,0.3,1.4
2003,NJD,Scott Stevens*,D,4,16,18,1870,6.189217027454001,-2.317503094177727,0.6,6.1
2003,NJD,Sergei Brylin,LW,11,8,-2,841,1.0336322227357,2.8049092000402385,0.9,0.9
2003,NJD,Jay Pandolfo,LW,6,11,12,1097,1.9454600274568314,0.4273841963571121,-0.6,1.8
2003,NJD,Oleg Tverdovsky,D,5,8,2,840,2.2826417528624328,0.4050439377137467,1.1,2.2
2003,NJD,Colin White,D,5,8,19,1417,5.12816008538385,-1.7933735130706852,0.5,5
2003,NJD,Jim McKenzie,LW,4,8,3,585,0.8985022334347635,0.9760023507371471,0.1,0.8
2003,NJD,Jiri Bicek,RW,5,6,7,519,0.9007881718754991,1.2274677783832002,0.3,0.9
2003,NJD,Christian Berglund,LW,4,5,3,387,0.6359015226995424,1.1294797975344175,0.3,0.6
2003,NJD,Ken Daneyko,D,2,7,6,1077,3.2075687957035908,-1.900089503465212,0.1,3.1
2003,NJD,Mike Rupp,C,5,3,0,303,0.388165424967124,1.4495267054475758,0.6,0.4
2003,NJD,Tommy Albelin,D,1,6,10,563,2.237895905332233,-0.542626069756537,0.3,2.2
2003,NJD,Pascal Rheaume,C,4,1,3,248,0.4403428516001469,0.8578561136314355,0.3,0.4
2003,NJD,Grant Marshall,RW,1,3,-3,116,0.014738870914020588,0.5595618540690237,0.2,0
2003,NJD,Mike Danton,C,2,0,0,153,0.19600432349825067,0.21828253258412228,0,0.2
2003,NJD,Steve Guolla,LW,2,0,1,96,0.16820038911064386,0.4354572200966225,0.2,0.2
