year,team,player,goals,shots,mins,gps,gps.sr
2008,EDM,Dwayne Roloson,119,1204,2340,5.121892087484093,6.3
2008,FLA,Tomas Vokoun,180,2213,4031,13.07549306893986,16.1
2008,FLA,Craig Anderson,35,535,935,3.9661125939968835,4.9
2008,LAK,Jason LaBarbera,121,1341,2421,6.795763700385765,8.4
2008,LAK,Erik Ersberg,33,452,799,3.0265435819629962,3.7
2008,LAK,Jean-Sebastien Aubin,44,385,828,1.0755173786255863,1.3
2008,LAK,Dan Cloutier,28,247,489,0.7116165426591966,0.9
2008,LAK,Jonathan Quick,9,62,141,-0.0077775971496301735,0
2008,LAK,Jonathan Bernier,16,118,238,0.09193690971906285,0.1
2008,LAK,Daniel Taylor,2,10,20,-0.05309931876885738,-0.1
2008,MIN,Niklas Backstrom,131,1629,3409,9.76663782888467,12.1
2008,MIN,Josh Harding,77,838,1571,4.115659156900949,5.1
2008,MTL,Carey Price,103,1282,2413,7.695201654988834,9.5
2008,MTL,Cristobal Huet,97,1150,2278,6.4674835874340415,8
2008,MTL,Jaroslav Halak,10,151,285,1.1079212337047146,1.4
2008,NJD,Martin Brodeur*,168,2089,4635,12.523804417561555,15.5
2008,NJD,Kevin Weekes,17,160,343,0.5685205138921885,0.7
2008,NSH,Dan Ellis,87,1147,2229,7.372095407959543,9.1
2008,NSH,Chris Mason,130,1278,2692,5.088211564190338,6.3
2008,NSH,Pekka Rinne,0,8,29,0.10878557049893083,0.1
2008,NYI,Rick DiPietro,174,1779,3707,7.741119715050426,9.6
2008,NYI,Wade Dubielewicz,51,627,1132,3.70449639959442,4.6
2008,NYI,Joey MacDonald,6,73,120,0.425424485125181,0.5
2008,NYR,Henrik Lundqvist,160,1823,4305,9.663009326042188,11.9
2008,NYR,Steve Valiquette,25,296,686,1.6615500848039289,2.1
2008,OTT,Martin Gerber,145,1619,3197,8.307086892513361,10.3
2008,OTT,Ray Emery,88,800,1689,2.5589806466221625,3.2
2008,OTT,Brian Elliott,1,29,60,0.2998070521123637,0.4
2008,PHI,Martin Biron,153,1865,3539,10.895918057785401,13.4
2008,PHI,Antero Niittymaki,69,739,1424,3.525762849546763,4.4
2008,PHX,Ilya Bryzgalov,128,1621,3167,9.941474181224521,12.3
2008,PHX,Mikael Tellqvist,56,607,1224,2.959829268615792,3.7
2008,PHX,Alex Auld,30,249,509,0.5497316533914088,0.7
2008,PHX,David Aebischer,3,33,60,0.16511855546930831,0.2
2008,PIT,Marc-Andre Fleury,72,909,1857,5.553834299810262,6.9
2008,PIT,Ty Conklin,78,1013,1866,6.400802870618797,7.9
2008,PIT,Dany Sabourin,57,596,1242,2.715708468233502,3.4
2008,SJS,Evgeni Nabokov,163,1802,4561,9.093825280643712,11.2
2008,SJS,Brian Boucher,7,103,238,0.7388297335499111,0.9
2008,SJS,Dimitri Patzold,4,20,44,-0.10619863753771468,-0.1
2008,SJS,Thomas Greiss,7,50,129,0.018125328994494518,0
2008,STL,Manny Legace,147,1648,3666,8.512353303679461,10.5
2008,STL,Hannu Toivonen,69,566,1202,1.173274887507385,1.4
2008,STL,Chris Beckford-Tseu,1,9,27,0.027843125865036743,0
2008,STL,Marek Schwarz,6,17,50,-0.33607450836733466,-0.4
2008,TBL,Johan Holmqvist,124,1129,2469,3.629324159325319,4.5
2008,TBL,Karri Ramo,64,632,1269,2.5434590488548667,3.1
2008,TBL,Mike Smith,36,338,774,1.192727279514451,1.5
2008,TBL,Marc Denis,28,199,415,0.058903119665611556,0.1
2008,TOR,Vesa Toskala,175,1824,3837,8.25849790816065,10.2
2008,TOR,Andrew Raycroft,63,509,965,0.9654215433800667,1.2
2008,TOR,Scott Clemmensen,10,62,154,-0.1023182380958906,-0.1
2008,VAN,Roberto Luongo,168,2029,4233,11.707912638819579,14.4
2008,VAN,Curtis Sanford,32,313,679,1.230934935490334,1.5
2008,VAN,Drew MacIntyre,3,22,61,0.015538396033278432,0
2008,WSH,Olaf Kolzig,153,1423,3154,4.885515287719476,6
2008,WSH,Cristobal Huet,21,329,771,2.4884531268970607,3.1
2008,WSH,Brent Johnson,46,500,1032,2.450228672655196,3
2009,ANA,Jonas Hiller,99,1217,2486,6.982173066901355,8.6
2009,ANA,Jean-Sebastien Giguere,127,1274,2458,5.199732277015085,6.4
2009,ATL,Kari Lehtonen,134,1498,2624,7.498086171763736,9.3
2009,ATL,Johan Hedberg,100,875,1717,2.417815318555359,3
2009,ATL,Ondrej Pavelec,36,301,599,0.6872645407057535,0.9
2009,BOS,Tim Thomas,114,1694,3259,11.867970918368291,14.7
2009,BOS,Manny Fernandez,71,791,1644,3.9373301856111707,4.9
2009,BOS,Tuukka Rask,0,35,60,0.45787243493543645,0.6
2009,BUF,Ryan Miller,145,1773,3443,10.102465792367946,12.5
2009,BUF,Patrick Lalime,67,669,1297,2.702477520315156,3.3
2009,BUF,Mikael Tellqvist,9,125,230,0.8226490962632372,1
2009,CAR,Cam Ward,160,1901,3928,10.422621364050103,12.9
2009,CAR,Michael Leighton,50,507,1029,2.11811149436376,2.6
2009,CBJ,Steve Mason,140,1658,3664,9.049477569607326,11.2
2009,CBJ,Pascal Leclaire,43,324,674,0.35612245196804415,0.4
2009,CBJ,Dan LaCosta,4,80,156,0.6854057433734896,0.8
2009,CBJ,Wade Dubielewicz,10,77,169,0.10441980137490474,0.1
2009,CBJ,Fredrik Norrena,17,133,323,0.20498600843346426,0.3
2009,CGY,Miikka Kiprusoff,209,2155,4418,9.321259212857441,11.5
2009,CGY,Curtis McElhinney,31,280,518,0.8639908574860203,1.1
2009,CHI,Nikolai Khabibulin,96,1192,2467,6.925991194306674,8.6
2009,CHI,Cristobal Huet,99,1087,2351,5.281504022855448,6.5
2009,CHI,Antti Niemi,8,59,141,0.049522460219005644,0.1
2009,COL,Peter Budaj,154,1531,3232,6.1239953565938965,7.6
2009,COL,Andrew Raycroft,90,836,1722,2.81051416082464,3.5
2009,DAL,Marty Turco,203,1993,4327,7.743703675874681,9.6
2009,DAL,Matt Climie,9,85,185,0.2993663134798817,0.4
2009,DAL,Tobias Stephan,27,208,438,0.2832416706692014,0.4
2009,DAL,Brent Krahn,3,9,20,-0.15313124051866148,-0.2
2009,DET,Chris Osgood,137,1208,2663,3.4334161299394883,4.3
2009,DET,Ty Conklin,94,1033,2246,5.026522043839447,6.2
2009,DET,Jimmy Howard,4,28,59,0.005138125755126988,0
2009,EDM,Dwayne Roloson,166,1953,3597,10.561149248378632,13.1
2009,EDM,Mathieu Garon,43,408,815,1.4550162958130914,1.8
2009,EDM,Jeff Deslauriers,30,302,540,1.2420863435651706,1.5
2009,FLA,Tomas Vokoun,138,1855,3324,11.80722518591197,14.6
2009,FLA,Craig Anderson,74,977,1636,6.099725258908857,7.6
2009,LAK,Jonathan Quick,103,1200,2495,6.398618062025208,7.9
2009,LAK,Erik Ersberg,65,651,1477,2.647580179159257,3.3
2009,LAK,Jason LaBarbera,47,439,995,1.4994006302769702,1.9
2009,MIN,Niklas Backstrom,159,2059,4088,12.579878311592665,15.6
2009,MIN,Josh Harding,32,453,870,3.036898937475729,3.8
2009,MTL,Carey Price,143,1513,3036,6.881707615372743,8.5
2009,MTL,Jaroslav Halak,92,1077,1931,5.782713015997748,7.2
2009,MTL,Marc Denis,1,7,20,0.001284531438781747,0
2009,NJD,Scott Clemmensen,94,1138,2356,6.400139348645754,7.9
2009,NJD,Martin Brodeur*,73,870,1814,4.790233770511687,5.9
2009,NJD,Kevin Weekes,32,399,795,2.3304671807181983,2.9
2009,NSH,Pekka Rinne,119,1435,2999,8.028265122104534,9.9
2009,NSH,Dan Ellis,96,963,1965,3.9301972628719613,4.9
2009,NYI,Joey MacDonald,157,1584,2792,6.546475177136925,8.1
2009,NYI,Yann Danis,84,933,1760,4.621214642364113,5.7
2009,NYI,Peter Mannino,10,87,133,0.23524049707074385,0.3
2009,NYI,Rick DiPietro,15,139,256,0.46405833694757864,0.6
2009,NYR,Henrik Lundqvist,168,2007,4153,11.087001094039554,13.7
2009,NYR,Steve Valiquette,39,421,823,1.9862430224109047,2.5
2009,OTT,Brian Elliott,77,786,1667,3.330180104473419,4.1
2009,OTT,Alex Auld,101,1141,2449,5.807355868516366,7.2
2009,OTT,Martin Gerber,40,397,839,1.5819833971925852,2
2009,PHI,Martin Biron,146,1718,3177,9.29266201049253,11.5
2009,PHI,Antero Niittymaki,83,947,1805,4.894653571886593,6.1
2009,PHX,Ilya Bryzgalov,187,1994,3760,9.201425034217156,11.4
2009,PHX,Mikael Tellqvist,38,408,798,1.9064660735546204,2.4
2009,PHX,Al Montoya,9,120,259,0.7572387484153178,0.9
2009,PHX,Josh Tordjman,8,62,118,0.08876866892775748,0.1
2009,PIT,Marc-Andre Fleury,162,1850,3641,9.574855904904712,11.9
2009,PIT,Dany Sabourin,47,463,989,1.8133702999469843,2.2
2009,PIT,John Curry,6,69,150,0.36092306701145577,0.4
2009,PIT,Mathieu Garon,10,94,206,0.3268149840578311,0.4
2009,SJS,Evgeni Nabokov,150,1663,3686,8.21198836197219,10.2
2009,SJS,Brian Boucher,47,563,1291,3.1215772569053746,3.9
2009,STL,Chris Mason,129,1544,3215,8.551311149706125,10.6
2009,STL,Manny Legace,77,669,1452,1.7995779648321002,2.2
2009,STL,Ben Bishop,12,112,245,0.38171232521373005,0.5
2009,STL,Chris Holt,0,3,19,0.03924620870875169,0
2009,STL,Marek Schwarz,0,5,15,0.06541034784791948,0.1
2009,TBL,Mike Smith,108,1282,2471,7.019897988989559,8.7
2009,TBL,Mike McKenna,46,406,776,1.1579822900290069,1.4
2009,TBL,Karri Ramo,80,756,1312,2.6668481507409836,3.3
2009,TBL,Olaf Kolzig,25,245,410,0.947858155840416,1.2
2009,TBL,Riku Helenius,0,2,7,0.02848038632583306,0
2009,TOR,Vesa Toskala,166,1518,3056,5.301617911164963,6
2009,TOR,Martin Gerber,38,402,706,1.9897996889297425,2.3
2009,TOR,Curtis Joseph,50,383,841,0.5398387674987377,0.6
2009,TOR,Justin Pogge,27,173,372,-0.19009039832051772,-0.2
2009,VAN,Roberto Luongo,124,1542,3181,9.771272926749523,11.1
2009,VAN,Curtis Sanford,42,448,973,2.2517161573120412,2.6
2009,VAN,Jason LaBarbera,20,235,451,1.380783307726068,1.6
2009,VAN,Cory Schneider,20,162,355,0.3412492068331614,0.4
2009,WSH,Jose Theodore,157,1572,3287,6.9551362804641474,7.9
2009,WSH,Brent Johnson,53,579,1131,3.036067314596481,3.5
2009,WSH,Semyon Varlamov,13,159,329,0.9865103572901723,1.1
2009,WSH,Michal Neuvirth,11,102,220,0.3713855555598616,0.4
2010,ANA,Jonas Hiller,152,1860,3338,11.064134568301746,12.7
2010,ANA,Curtis McElhinney,24,288,521,1.6661399253447193,1.9
2010,ANA,Jean-Sebastien Giguere,58,580,1108,2.3770007982011676,2.7
2010,ATL,Johan Hedberg,115,1355,2632,7.628090585944471,8.7
2010,ATL,Ondrej Pavelec,127,1353,2317,6.38506065963616,7.3
2010,BOS,Tuukka Rask,84,1221,2562,8.860320398657766,10.2
2010,BOS,Tim Thomas,104,1221,2442,6.836003395654889,7.8
2010,BUF,Ryan Miller,150,2098,4047,14.650893484885588,16.8
2010,BUF,Patrick Lalime,40,432,854,2.094346487416504,2.4
2010,BUF,Jhonas Enroth,4,37,58,0.1212715027712383,0.1
2010,CAR,Cam Ward,119,1409,2651,7.9910997470216785,9.2
2010,CAR,Manny Legace,69,745,1472,3.609903718342807,4.1
2010,CAR,Justin Peters,23,241,488,1.099022249590127,1.3
2010,CAR,Michael Leighton,25,164,350,-0.1983388442136651,-0.2
2010,CBJ,Steve Mason,163,1653,3201,7.007248730218659,8
2010,CBJ,Mathieu Garon,83,858,1771,3.7997262508628227,4.4
2010,CGY,Miikka Kiprusoff,163,2035,4235,12.439236110976303,14.3
2010,CGY,Curtis McElhinney,27,235,502,0.6088396754697974,0.7
2010,CGY,Vesa Toskala,8,97,212,0.5695998373681986,0.7
2010,CHI,Antti Niemi,82,936,2190,5.0100913567697605,5.7
2010,CHI,Cristobal Huet,114,1083,2731,3.8615039031991225,4.4
2010,CHI,Corey Crawford,3,35,59,0.1940476284147976,0.2
2010,COL,Craig Anderson,186,2233,4235,12.926804283674864,14.8
2010,COL,Peter Budaj,32,386,728,2.2499596249662095,2.6
2010,DAL,Marty Turco,140,1605,3088,8.652659895513944,9.9
2010,DAL,Alex Auld,59,558,1181,1.9629479784785953,2.2
2010,DAL,Kari Lehtonen,31,350,663,1.839260433997832,2.1
2010,DAL,Matt Climie,5,38,60,0.03427551487438669,0
2010,DET,Jimmy Howard,141,1849,3740,12.02109043516711,13.8
2010,DET,Chris Osgood,63,561,1252,1.600744164637898,1.8
2010,EDM,Jeff Deslauriers,152,1529,2798,6.3573601624620055,7.3
2010,EDM,Nikolai Khabibulin,55,602,1089,2.993485318224031,3.4
2010,EDM,Devan Dubnyk,64,579,1075,1.755485835047014,2
2010,FLA,Tomas Vokoun,157,2081,3695,13.700644875528607,15.7
2010,FLA,Scott Clemmensen,59,668,1215,3.5271328263407433,4
2010,FLA,Alexander Salak,6,40,67,-0.03850061076917262,0
2010,LAK,Jonathan Quick,180,1927,4258,9.182821535068298,10.5
2010,LAK,Erik Ersberg,22,234,551,1.1006990639672252,1.3
2010,LAK,Jonathan Bernier,4,94,185,0.9318036512088973,1.1
2010,MIN,Niklas Backstrom,158,1632,3489,7.214710873650244,8.3
2010,MIN,Josh Harding,66,692,1300,3.1598985693687514,3.6
2010,MIN,Anton Khudobin,1,48,69,0.5813375380078848,0.7
2010,MIN,Wade Dubielewicz,5,34,101,-0.022603934138782266,0
2010,MTL,Jaroslav Halak,105,1386,2630,9.081064817297971,10.4
2010,MTL,Carey Price,109,1244,2358,6.656980976729898,7.6
2010,NJD,Martin Brodeur*,168,2004,4499,11.492341130373529,13.2
2010,NJD,Yann Danis,16,207,467,1.3240578840291972,1.5
2010,NSH,Pekka Rinne,137,1541,3246,8.046236261753668,9.2
2010,NSH,Dan Ellis,77,848,1715,4.264822729230762,4.9
2010,NYI,Dwayne Roloson,145,1555,2897,7.4355875320986105,8.5
2010,NYI,Martin Biron,89,859,1634,3.2066510122152487,3.7
2010,NYI,Rick DiPietro,20,201,462,0.8338753099088676,1
2010,NYR,Henrik Lundqvist,167,2109,4204,13.086642517119351,15
2010,NYR,Steve Valiquette,19,128,305,-0.1029587844313237,-0.1
2010,NYR,Chad Johnson,11,135,281,0.8063070525428728,0.9
2010,NYR,Matt Zaba,2,16,34,0.025086095752388474,0
2010,NYR,Alex Auld,5,52,119,0.23335358642047854,0.3
2010,OTT,Brian Elliott,130,1424,3038,7.091023329169482,8.1
2010,OTT,Pascal Leclaire,93,822,1745,2.275652708242863,2.6
2010,OTT,Mike Brodeur,3,87,180,0.9334804655859952,1.1
2010,PHI,Michael Leighton,60,735,1449,4.378647747161183,5
2010,PHI,Ray Emery,74,783,1684,3.6441792332171934,4.2
2010,PHI,Brian Boucher,80,796,1742,3.2217423416091338,3.7
2010,PHI,Jeremy Duchesne,1,4,17,-0.0443364011369748,-0.1
2010,PHI,Johan Backlund,2,24,40,0.1388449937787266,0.2
2010,PHX,Ilya Bryzgalov,156,1961,4084,12.09547725528369,13.9
2010,PHX,Jason LaBarbera,33,459,928,3.1867937193064013,3.7
2010,PIT,Marc-Andre Fleury,168,1772,3798,8.193333087609721,9.4
2010,PIT,Brent Johnson,51,541,1108,2.5309371213737784,2.9
2010,PIT,Alexander Pechurski,1,13,36,0.08364235914265554,0.1
2010,PIT,John Curry,5,14,24,-0.3070011792046275,-0.4
2010,SJS,Evgeni Nabokov,170,2168,4194,13.621966839613167,15.6
2010,SJS,Thomas Greiss,35,399,782,2.131170283808578,2.4
2010,STL,Chris Mason,148,1699,3512,9.179600146122267,10.5
2010,STL,Ty Conklin,60,764,1451,4.791023752506658,5.5
2010,TBL,Antero Niittymaki,127,1388,2657,6.882755838501393,7.9
2010,TBL,Mike Smith,117,1165,2273,4.723885057518657,5.4
2010,TBL,Dustin Tokarski,3,16,44,-0.07612975439775536,-0.1
2010,TOR,Jonas Gustavsson,112,1146,2340,4.95978692545682,5.7
2010,TOR,Vesa Toskala,85,676,1393,1.0092796204633414,1.2
2010,TOR,Jean-Sebastien Giguere,38,451,915,2.5669555705293434,2.9
2010,TOR,Joey MacDonald,17,157,319,0.51184892121444,0.6
2010,VAN,Roberto Luongo,167,1915,3899,10.327989239980656,11.8
2010,VAN,Andrew Raycroft,39,438,967,2.2808815110864002,2.6
2010,VAN,Cory Schneider,5,59,79,0.3328926221935241,0.4
2010,WSH,Jose Theodore,121,1352,2586,6.97813589828373,8
2010,WSH,Semyon Varlamov,65,718,1527,3.6308308381044925,4.2
2010,WSH,Michal Neuvirth,40,464,872,2.5493820795218554,2.9
2011,ANA,Jonas Hiller,114,1493,2672,9.418750516312334,10.8
2011,ANA,Dan Ellis,29,348,729,1.9466451737863155,2.2
2011,ANA,Ray Emery,20,272,527,1.794717743346525,2.1
2011,ANA,Curtis McElhinney,57,516,996,1.4520945423749885,1.7
2011,ANA,Timo Pielmeier,5,12,40,-0.34267726734664833,-0.4
2011,ATL,Ondrej Pavelec,147,1705,3225,9.033726447944803,10.3
2011,ATL,Chris Mason,95,882,1682,2.7310477040184096,3.1
2011,ATL,Peter Mannino,5,36,73,-0.0035243945538142116,0
2011,BOS,Tim Thomas,112,1811,3364,14.117427562314612,16.2
2011,BOS,Tuukka Rask,71,866,1594,4.963763566789904,5.7
2011,BUF,Ryan Miller,165,1964,3829,10.849637866692433,12.4
2011,BUF,Jhonas Enroth,35,377,769,1.741750450585979,2
2011,BUF,Patrick Lalime,18,163,365,0.4592999275762966,0.5
2011,CAR,Cam Ward,184,2375,4318,14.711066739046071,16.8
2011,CAR,Justin Peters,43,343,648,0.4416779548072254,0.5
2011,CBJ,Steve Mason,153,1541,3027,6.101477372702092,7
2011,CBJ,Mathieu Garon,88,887,1938,3.51885973775721,4
2011,CBJ,David LeNeveu,2,12,20,-0.035325045100809124,0
2011,CGY,Miikka Kiprusoff,182,1935,4156,8.698165552674672,10
2011,CGY,Henrik Karlsson,36,391,838,1.8371388856331845,2.1
2011,CHI,Corey Crawford,128,1545,3337,8.719271370216221,10
2011,CHI,Marty Turco,82,799,1631,2.8900036486751635,3.3
2011,COL,Peter Budaj,130,1234,2439,4.1195139121118585,4.7
2011,COL,Craig Anderson,99,957,1810,3.381097468501567,3.9
2011,COL,Brian Elliott,44,404,690,1.2012407657403994,1.4
2011,DAL,Kari Lehtonen,175,2043,4119,10.941508665482713,12.5
2011,DAL,Andrew Raycroft,40,446,847,2.2045612561223122,2.5
2011,DAL,Richard Bachman,0,4,10,0.056525478798805706,0.1
2011,DET,Jimmy Howard,168,1830,3615,8.648682104686602,9.9
2011,DET,Chris Osgood,29,298,629,1.2400766888012447,1.4
2011,DET,Joey MacDonald,31,372,721,2.080896565081923,2.4
2011,DET,Thomas McCollum,3,8,15,-0.1943012646482279,-0.2
2011,EDM,Devan Dubnyk,93,1103,2061,6.058981889149651,6.9
2011,EDM,Nikolai Khabibulin,153,1389,2701,3.953509178347474,4.5
2011,EDM,Martin Gerber,4,95,185,0.9326771584771827,1.1
2011,FLA,Tomas Vokoun,137,1753,3224,10.736539601016602,12.3
2011,FLA,Scott Clemmensen,74,833,1696,4.190076144453916,4.8
2011,FLA,Jacob Markstrom,2,14,40,-0.007062305701406285,0
2011,LAK,Jonathan Quick,134,1631,3591,9.319864719898865,10.7
2011,LAK,Jonathan Bernier,57,652,1378,3.37396082153438,3.9
2011,MIN,Niklas Backstrom,132,1566,2978,8.606227170915497,9.8
2011,MIN,Jose Theodore,81,963,1793,5.30999902017481,6.1
2011,MIN,Anton Khudobin,5,86,189,0.7030440904312569,0.8
2011,MTL,Carey Price,165,2147,4206,13.435678521737794,15.4
2011,MTL,Alex Auld,33,383,749,2.0314401502814134,2.3
2011,NJD,Martin Brodeur*,127,1313,3116,5.543244340634106,6.3
2011,NJD,Johan Hedberg,68,777,1717,4.0134238857623155,4.6
2011,NJD,Mike McKenna,6,56,118,0.17665225869160114,0.2
2011,NSH,Pekka Rinne,134,1905,3789,13.191860017617051,15.1
2011,NSH,Anders Lindback,49,576,1131,3.119582650345977,3.6
2011,NSH,Mark Dekanich,3,25,50,0.0459320202466963,0.1
2011,NYI,Al Montoya,46,585,1154,3.5541171998891317,4.1
2011,NYI,Rick DiPietro,88,773,1533,1.907883591991249,2.2
2011,NYI,Dwayne Roloson,53,629,1206,3.4587422814356996,4
2011,NYI,Kevin Poulin,20,262,491,1.6534040463495119,1.9
2011,NYI,Mikko Koskinen,15,118,208,0.13074051333557163,0.1
2011,NYI,Nathan Lawson,26,243,384,0.770203577563505,0.9
2011,NYR,Henrik Lundqvist,152,1965,4007,12.195628866124107,14
2011,NYR,Martin Biron,33,426,928,2.6390890473685737,3
2011,NYR,Chad Johnson,2,11,20,-0.04945641480051051,-0.1
2011,OTT,Brian Elliott,122,1147,2293,3.7096906742267333,4.2
2011,OTT,Craig Anderson,36,589,1055,4.6351500861740655,5.3
2011,OTT,Pascal Leclaire,36,391,763,1.8371388856331845,2.1
2011,OTT,Curtis McElhinney,17,205,399,1.1552681957123692,1.3
2011,OTT,Robin Lehner,20,178,341,0.46636899157459144,0.5
2011,OTT,Mike Brodeur,7,42,97,-0.12363765785283194,-0.1
2011,PHI,Sergei Bobrovsky,130,1527,3017,8.260005234124376,9.4
2011,PHI,Brian Boucher,76,902,1885,4.960239172236089,5.7
2011,PHI,Michael Leighton,4,36,60,0.09892634619479887,0.1
2011,PHX,Ilya Bryzgalov,168,2125,4060,12.817436166098522,14.7
2011,PHX,Jason LaBarbera,48,529,883,2.557859015208625,2.9
2011,PHX,Matt Climie,1,16,32,0.12365117444660967,0.1
2011,PIT,Marc-Andre Fleury,143,1742,3695,9.966390089828211,11.4
2011,PIT,Brent Johnson,47,604,1297,3.720162483434845,4.3
2011,SJS,Antti Niemi,140,1741,3524,10.259610942374344,11.7
2011,SJS,Antero Niittymaki,64,615,1414,2.1339449574051357,2.4
2011,SJS,Alex Stalock,0,9,30,0.1271823272973128,0.1
2011,STL,Jaroslav Halak,136,1518,3294,7.518118462335377,8.6
2011,STL,Ty Conklin,69,582,1285,1.1553560535719254,1.3
2011,STL,Ben Bishop,17,168,369,0.6324075168234162,0.7
2011,TBL,Dwayne Roloson,85,967,1993,4.956721535979162,5.7
2011,TBL,Mike Smith,58,576,1202,2.197525983608462,2.5
2011,TBL,Dan Ellis,82,741,1679,2.0703842060924806,2.4
2011,TBL,Cedrick Desjardins,2,63,120,0.6853748095839637,0.8
2011,TOR,James Reimer,90,1134,2080,6.804406572086236,7.8
2011,TOR,Jean-Sebastien Giguere,78,777,1633,2.988916478276183,3.4
2011,TOR,Jonas Gustavsson,68,620,1242,1.7947988429091923,2.1
2011,VAN,Roberto Luongo,126,1753,3590,11.863497749251346,13.6
2011,VAN,Cory Schneider,51,714,1372,4.8648101874075484,5.6
2011,WSH,Michal Neuvirth,110,1283,2689,6.860965842369486,7.8
2011,WSH,Semyon Varlamov,58,759,1560,4.78356663865382,5.5
2011,WSH,Braden Holtby,22,332,736,2.4376984438313847,2.8
2012,ANA,Jonas Hiller,182,2021,4253,9.960086818518434,11.4
2012,ANA,Jeff Deslauriers,11,113,241,0.4702237946256834,0.5
2012,ANA,Iiro Tarkki,3,10,41,-0.1715917842906578,-0.2
2012,ANA,Dan Ellis,19,214,419,1.083234299209498,1.2
2012,BOS,Tim Thomas,132,1659,3352,10.006654296885973,11.5
2012,BOS,Tuukka Rask,44,621,1289,4.314923959601226,4.9
2012,BOS,Marty Turco,16,110,261,-0.09901241012858979,-0.1
2012,BOS,Anton Khudobin,1,45,60,0.5429084538307497,0.6
2012,BUF,Ryan Miller,150,1788,3536,9.970878655614186,11.4
2012,BUF,Jhonas Enroth,63,756,1399,4.2603578226759256,4.9
2012,BUF,Drew MacIntyre,1,18,43,0.15403995034164192,0.2
2012,CAR,Cam Ward,182,2143,3988,11.71719635280255,13.4
2012,CAR,Justin Peters,16,233,387,1.672499661321791,1.9
2012,CAR,Brian Boucher,31,260,546,0.48328238504444665,0.6
2012,CAR,Mike Murphy,0,9,36,0.12962283449636933,0.1
2012,CBJ,Steve Mason,143,1355,2534,4.471020093179875,5.1
2012,CBJ,Curtis Sanford,86,971,1983,4.937171784447298,5.7
2012,CBJ,Allen York,16,199,417,1.1828133976688397,1.4
2012,CBJ,Shawn Hunwick,0,0,3,0,0
2012,CGY,Miikka Kiprusoff,162,2040,4128,12.337849397699367,14.1
2012,CGY,Leland Irving,21,239,394,1.2328862910638863,1.4
2012,CGY,Henrik Karlsson,24,239,454,0.9172691351105958,1.1
2012,CHI,Corey Crawford,146,1507,3218,6.344588586498599,7.3
2012,CHI,Ray Emery,83,834,1774,3.279641348622525,3.8
2012,COL,Semyon Varlamov,136,1564,3151,8.21759039148657,9.4
2012,COL,Jean-Sebastien Giguere,69,850,1820,4.982962004398091,5.7
2012,DAL,Kari Lehtonen,136,1739,3497,10.738034395582645,12.3
2012,DAL,Richard Bachman,43,477,933,2.3461643263104124,2.7
2012,DAL,Andrew Raycroft,31,303,529,1.102591483193767,1.3
2012,DET,Jimmy Howard,119,1496,3360,9.026715081249314,10.3
2012,DET,Joey MacDonald,29,330,806,1.7018714239850683,1.9
2012,DET,Ty Conklin,44,378,805,0.8151074281992539,0.9
2012,EDM,Devan Dubnyk,118,1380,2653,7.461226488613879,8.5
2012,EDM,Nikolai Khabibulin,100,1114,2261,5.523854538107589,6.3
2012,EDM,Yann Danis,2,12,32,-0.03758099130703448,0
2012,FLA,Jose Theodore,125,1502,3049,8.481895992340313,9.7
2012,FLA,Scott Clemmensen,67,773,1566,4.084378079898015,4.7
2012,FLA,Jacob Markstrom,17,222,383,1.4088660338417982,1.6
2012,FLA,Brian Foster,0,1,5,0.014402537166263262,0
2012,LAK,Jonathan Quick,133,1863,4099,12.839566160152579,14.7
2012,LAK,Jonathan Bernier,35,383,890,1.8339715818904405,2.1
2012,MIN,Niklas Backstrom,105,1299,2590,7.662295320610806,8.8
2012,MIN,Josh Harding,81,981,1855,5.6072257493654165,6.4
2012,MIN,Matt Hackett,22,282,556,1.74698967056211,2
2012,MTL,Carey Price,160,1914,3944,10.733541152052394,12.3
2012,MTL,Peter Budaj,44,508,1037,2.687437259813479,3.1
2012,NJD,Martin Brodeur*,136,1472,3392,6.892556972190356,7.9
2012,NJD,Johan Hedberg,59,718,1591,4.133884284962309,4.7
2012,NSH,Pekka Rinne,166,2153,4169,13.544513222882724,15.5
2012,NSH,Anders Lindback,32,364,792,1.8759405316847286,2.1
2012,NYI,Evgeni Nabokov,101,1172,2378,6.253995975099766,7.2
2012,NYI,Al Montoya,89,832,1720,2.619601962383417,3
2012,NYI,Rick DiPietro,22,177,354,0.23472326810446742,0.3
2012,NYI,Kevin Poulin,15,162,296,0.7551252411681962,0.9
2012,NYI,Anders Nilsson,10,112,218,0.5610269761105173,0.6
2012,NYR,Henrik Lundqvist,123,1753,3754,12.30734425837459,14.1
2012,NYR,Martin Biron,50,519,1220,2.2146308567357917,2.5
2012,OTT,Craig Anderson,165,1917,3492,10.2507201702957,11.7
2012,OTT,Robin Lehner,10,154,299,1.1659335370935742,1.3
2012,OTT,Ben Bishop,22,243,532,1.1852907210778432,1.4
2012,OTT,Alex Auld,36,310,645,0.6773806501021263,0.8
2012,PHI,Ilya Bryzgalov,141,1554,3415,7.547536426568456,8.6
2012,PHI,Sergei Bobrovsky,78,769,1550,2.869505026070897,3.3
2012,PHX,Mike Smith,144,2066,3903,14.606018299741958,16.7
2012,PHX,Jason LaBarbera,43,486,1015,2.475787160806783,2.8
2012,PHX,Curtis McElhinney,2,36,72,0.3080799006832838,0.4
