X1,year,team,games,wins,ot.wins,ot.losses,goals,goals.against,points,team.dps,team.ops,team.gps,dps.avg,ops.avg,gps.avg,team.ps,dps.prop,dps.prop.adj,ops.prop,ops.prop.adj,dps.full.prop,dps.full.prop.adj,champ
159,2009,DET,23,15,2,2,76,48,30,14.306190736132242,25.968260231027585,4.107734824350478,0.6220082928753149,1.1290547926533734,0.17859716627610775,44.38218579151031,0.3223408329489896,-0.16479572031093453,0.5851054824793003,0.2650767763850258,0.4148945175206996,-0.2650767763850259,0
160,2009,PIT,24,16,3,1,79,64,30,11.045839979836032,26.939339178391727,3.1243453831968626,0.460243332493168,1.1224724657663219,0.13018105763320262,41.10952454142462,0.26869296356627836,-0.21844358969364575,0.6553065130015285,0.33527780690725406,0.3446934869984716,-0.33527780690725395,1
161,2010,NJD,5,1,0,1,9,15,3,2.1730437038219352,0.4012206303141067,0.30889742202915227,0.43460874076438705,0.08024412606282134,0.061779484405830455,2.883161756165194,0.7537016260621585,0.37864524551669937,0.13915994461849346,-0.34693019069314557,0.8608400553815068,0.3469301906931458,0
162,2010,COL,6,2,1,2,11,19,5,2.4154892119177225,-0.7937280941184438,1.6976181139747428,0.40258153531962043,-0.1322880156864073,0.2829363523291238,3.3193792317740214,0.7276930544108934,0.35263667386543424,-0.23911943730943958,-0.7252095726210785,1.2391194373094396,0.7252095726210787,0
163,2010,NSH,6,2,0,1,15,17,5,2.957488355871032,2.836604915250581,0.9292913106212489,0.49291472597850533,0.4727674858750968,0.15488188510354148,6.723384581742861,0.4398808843840345,0.06482450383857535,0.4219013326938477,-0.06418880261779131,0.5780986673061523,0.06418880261779136,0
164,2010,BUF,6,2,0,1,15,16,5,3.124892222332689,1.94206731751185,1.3578762721554283,0.5208153703887816,0.32367788625197497,0.22631271202590472,6.424835811999968,0.48637697736900626,0.11132059682354711,0.3022750112749278,-0.18381512403671124,0.6977249887250722,0.18381512403671119,0
165,2010,LAK,6,2,1,1,18,25,4,1.3001692536292901,4.51323601503553,0.36336545004680915,0.21669487560488168,0.7522060025059217,0.06056090834113486,6.17677071871163,0.21049336503468005,-0.1645630155107791,0.7306788968810737,0.24458876156943465,0.26932110311892626,-0.2445887615694347,0
166,2010,OTT,6,2,1,1,19,24,4,1.0233268847211896,5.491116822547887,0.741687296302073,0.17055448078686494,0.9151861370913145,0.12361454938367883,7.2561310035711495,0.1410292736194472,-0.23402710692601195,0.7567554692501279,0.2706653339384889,0.24324453074987207,-0.2706653339384889,0
167,2010,PHX,7,3,0,0,18,26,6,2.0161201832560107,3.6910024774977286,1.2123829341792478,0.288017169036573,0.5272860682139612,0.17319756202560682,6.919505594932987,0.2913676642927169,-0.08368871625274227,0.5334199715367778,0.047329836225138755,0.4665800284632222,-0.047329836225138755,0
168,2010,WSH,7,3,1,1,22,20,6,3.4940148919683556,5.968444562127826,0.8404481909063829,0.4991449845669079,0.8526349374468323,0.12006402727234042,10.302907645002565,0.3391290121544602,-0.03592736839099897,0.5792971040580788,0.09320696874643974,0.42070289594192123,-0.09320696874643974,0
169,2010,DET,12,5,0,1,43,33,11,5.565679968831291,13.835341845468443,2.156213786718815,0.46380666406927423,1.152945153789037,0.17968448222656794,21.55723560101855,0.2581815253050498,-0.11687485524040936,0.6417957339954452,0.15570559868380618,0.3582042660045547,-0.1557055986838063,0
170,2010,VAN,12,6,1,1,43,41,12,4.243485886204653,13.996209567784232,1.3598989946505111,0.35362382385038776,1.1663507973153526,0.11332491622087593,19.599594448639397,0.21650886181980342,-0.15854751872565573,0.7141071007597225,0.22801696544808348,0.2858928992402775,-0.22801696544808348,0
171,2010,BOS,13,7,2,1,36,37,13,6.176569877669565,8.119802455649754,2.174958241375876,0.47512075982073576,0.624600188896135,0.1673044801058366,16.471330574695195,0.3749891272996847,-6.725324577444569e-5,0.4929657879688334,0.006875652657194364,0.5070342120311666,-0.006875652657194364,0
172,2010,PIT,13,7,1,1,42,38,14,6.025527015439418,11.146695090315912,1.1429585099531365,0.46350207811072447,0.8574380838704548,0.0879198853810105,18.315180615708467,0.328990859651773,-0.04606552089368615,0.6086041587138744,0.12251402340223538,0.3913958412861256,-0.12251402340223538,0
173,2010,SJS,15,8,3,2,41,41,15,7.5819322461043015,9.597249942446076,2.1551226915969863,0.5054621497402868,0.6398166628297385,0.14367484610646575,19.334304880147364,0.3921492028342584,0.01709282228879927,0.4963845352568438,0.010294399945204757,0.5036154647431562,-0.010294399945204757,0
174,2010,MTL,19,9,1,1,46,57,18,8.988343814359892,8.304187438731109,3.8287003430541007,0.47307072707157327,0.43706249677532155,0.20151054437126845,21.1212315961451,0.4255596447320989,0.05050326418663975,0.39316776585351826,-0.09292236945812077,0.6068322341464817,0.09292236945812071,0
175,2010,PHI,23,14,3,2,76,61,27,12.514409111224772,21.441289013635735,3.639330992781402,0.5441047439662945,0.9322299571145972,0.15823178229484358,37.59502911764191,0.33287403693889517,-0.04218234360656398,0.5703224473252013,0.0842323120135623,0.4296775526747988,-0.08423231201356218,0
176,2010,CHI,22,16,3,1,78,62,30,11.50194976796219,25.931523343987447,3.3569136100550967,0.5228158985437359,1.178705606544884,0.15258698227523168,40.79038672200473,0.2819769728183862,-0.09307940772707296,0.6357263421088983,0.1496362067972593,0.3642736578911016,-0.14963620679725936,1
177,2011,PHX,4,0,0,0,10,18,0,0.17790731829441742,2.834343836657068,0.16980425649179726,0.044476829573604354,0.708585959164267,0.042451064122949314,3.1820554114432826,0.05590956010842191,-0.32801644048460826,0.8907273664890383,0.40350959043759516,0.10927263351096182,-0.40350959043759504,0
178,2011,NYR,5,1,0,2,8,13,4,2.4422671022606526,-1.4327746629387856,0.7744789534097428,0.4884534204521305,-0.2865549325877571,0.15489579068194856,1.7839713927316097,1.3690057543585736,0.9850797537655435,-0.8031376897501293,-1.2903554658015723,1.8031376897501294,1.2903554658015726,0
179,2011,ANA,6,2,0,1,20,22,5,1.4311151577567995,6.428464939952646,0.4212769715716848,0.23851919295946658,1.0714108233254411,0.0702128285952808,8.280857069281131,0.17282210594670197,-0.2111038946463282,0.7763042987180441,0.28908652266660095,0.22369570128195587,-0.289086522666601,0
180,2011,LAK,6,2,0,3,20,20,7,1.577705315888119,6.129258873916401,1.0466195970615095,0.26295088598135313,1.0215431456527335,0.1744365995102516,8.75358378686603,0.18023535894582113,-0.20369064164720904,0.7001999436062755,0.21298216755483235,0.29980005639372453,-0.21298216755483235,0
181,2011,PIT,7,3,1,0,14,22,5,2.794067697475939,1.8185286642285918,0.28956198511048004,0.3991525282108484,0.25978980917551314,0.04136599787292572,4.902158346815011,0.5699668390539193,0.18604083846088915,0.3709648965970491,-0.116252879454394,0.6290351034029508,0.11625287945439389,0
182,2011,MTL,7,3,0,3,17,17,9,3.8219395753553327,1.494478347568498,1.611779798041093,0.5459913679079047,0.2134969067954997,0.2302542568630133,6.928197720964924,0.5516498993367401,0.16772389874370996,0.21570954059901665,-0.27150823545242647,0.7842904594009833,0.2715082354524264,0
183,2011,BUF,7,3,1,1,18,22,6,2.298385480704974,4.894665623328604,1.2247383889850347,0.32834078295785346,0.6992379461898005,0.1749626269978621,8.417789493018613,0.2730390778494955,-0.11088692274353468,0.5814668598434362,0.09424908379199304,0.41853314015656373,-0.09424908379199315,0
184,2011,CHI,7,3,1,1,22,16,6,3.8905880005669413,5.633952836933975,1.295663830534201,0.5557982857952773,0.8048504052762822,0.18509483293345727,10.820204668035117,0.3595669508970063,-0.02435904969602387,0.5206881948894841,0.03347041883804103,0.47931180511051585,-0.03347041883804103,0
185,2011,WSH,9,4,2,1,23,24,7,4.506942512849462,4.575483784588862,1.1726595148023529,0.5007713903166069,0.5083870871765401,0.13029550164470588,10.255085812240678,0.43948364697932457,0.0555576463862944,0.4461672840540712,-0.04105049199737193,0.5538327159459288,0.041050491997371874,0
186,2011,PHI,11,4,1,2,29,38,9,3.3034338455074157,8.125648404332937,0.919761573814696,0.3003121677734014,0.7386953094848124,0.08361468852860873,12.348843823655049,0.26750956548494553,-0.11641643510808464,0.6580088403715744,0.17079106432013125,0.34199115962842563,-0.17079106432013125,0
187,2011,NSH,12,6,2,1,33,34,11,5.664522998960438,8.12746753791776,1.48492177479428,0.47204358324670315,0.6772889614931467,0.12374348123285667,15.276912311672477,0.3707897828694351,-0.013136217723595078,0.5320098310512581,0.04479205499981498,0.4679901689487419,-0.04479205499981498,0
188,2011,DET,11,7,0,2,36,28,16,5.232005666643209,11.082100749639448,2.036910477127742,0.4756368787857463,1.007463704512677,0.18517367973888563,18.351016893410396,0.2851071249638461,-0.09881887562918407,0.6038957303569854,0.11667795430554229,0.3961042696430148,-0.11667795430554206,0
189,2011,SJS,18,9,5,1,51,58,14,5.879197687846825,14.821708424026614,1.8678984912312007,0.3266220937692681,0.8234282457792563,0.10377213840173337,22.568804603104642,0.26050106734665346,-0.12342493324637671,0.6567343146737904,0.16951653862234728,0.3432656853262095,-0.1695165386223474,0
190,2011,TBL,18,11,1,1,59,45,22,9.2275322905971,20.333359254447707,3.5232574778297923,0.51264068281095,1.1296310696915393,0.19573652654609958,33.0841490228746,0.27891097589413966,-0.10501502469889051,0.6145952020826979,0.1273774260312548,0.38540479791730214,-0.12737742603125474,0
191,2011,VAN,25,15,4,2,58,69,28,11.241246090045085,13.04949233440436,3.748176210513266,0.4496498436018034,0.5219796933761743,0.14992704842053065,28.03891463496271,0.40091587839238185,0.016989877799351683,0.4654064718372689,-0.02181130421417421,0.5345935281627311,0.02181130421417421,0
192,2011,BOS,25,16,4,1,81,53,29,14.92732447814324,27.47224387515088,6.159985688661086,0.5970929791257296,1.0988897550060353,0.24639942754644345,48.55955404195521,0.307402421061077,-0.07652357953195316,0.5657433314032291,0.07852555535178596,0.4342566685967708,-0.07852555535178607,1
193,2012,SJS,5,1,1,0,8,14,1,1.8037535413987,0.1016916950380293,0.6853601266019768,0.36075070827974,0.02033833900760586,0.13707202532039536,2.5908053630387062,0.6962134505091158,0.30653676888275433,0.0392509975812143,-0.4402320263426076,0.9607490024187856,0.4402320263426075,0
194,2012,VAN,5,1,0,1,8,12,3,2.2624261959026315,-0.13979377602579612,1.1275512918221868,0.4524852391805263,-0.027958755205159225,0.22551025836443736,3.250183711699022,0.6960917894453283,0.3064151078189669,-0.04301103827534703,-0.5224940621991689,1.043011038275347,0.5224940621991689,0
195,2012,DET,5,1,0,0,9,13,2,1.9525885624992767,0.3538759187926102,0.1705415542107898,0.39051771249985534,0.07077518375852204,0.03410831084215796,2.4770060355026766,0.7882857508270156,0.39860906920065414,0.1428643748624519,-0.33661864906137,0.8571356251375483,0.3366186490613702,0
196,2012,CHI,6,2,2,3,12,17,5,1.8641618912095022,2.049456047762302,0.33050547062106034,0.31069364853491704,0.3415760079603836,0.05508424510351006,4.244123409592864,0.4392336676629133,0.04955698603655184,0.4828926612100813,0.0034096372862593705,0.5171073387899188,-0.003409637286259315,0
197,2012,PIT,6,2,0,1,26,30,5,-1.486640278178182,13.007255921498905,-0.9101086705562106,-0.24777337969636368,2.167875986916484,-0.1516847784260351,10.610506972764512,-0.14011020227347776,-0.5297868838998392,1.2258844892978693,0.7464014653740474,-0.22588448929786925,-0.7464014653740474,0
198,2012,OTT,7,3,2,0,13,14,4,3.729828680255863,2.732302886498931,1.4056470763643258,0.5328326686079804,0.3903289837855616,0.2008067251949037,7.867778643119119,0.47406375413444546,0.08438707250808403,0.3472775494120575,-0.1322054745117644,0.6527224505879425,0.13220547451176445,0
199,2012,BOS,7,3,2,2,15,16,6,3.2045078420923865,3.98851461158958,1.1546742380322703,0.45778683458462666,0.5697878016556543,0.16495346257603863,8.347696691714237,0.3838792855606648,-0.005797396065696625,0.47779821894445484,-0.0016848049793670716,0.5222017810555452,0.0016848049793670716,0
200,2012,FLA,7,3,0,2,17,18,8,2.5182854735695974,5.430727469001094,1.1537561348616476,0.35975506765279963,0.7758182098572991,0.16482230498023537,9.102769077432338,0.27665048428098127,-0.11302619734538016,0.5966016959020743,0.11711867197825243,0.4033983040979257,-0.11711867197825238,0
201,2012,STL,9,4,0,1,20,23,9,4.161123229063883,5.715031424895037,0.9464515511492395,0.4623470254515426,0.6350034916550041,0.10516128346102661,10.82260620510816,0.3844843977691691,-0.005192283857192337,0.5280642496441939,0.048581225720371934,0.47193575035580615,-0.048581225720371934,0
202,2012,NSH,10,5,0,1,22,21,11,5.057027979931134,6.463038598447027,1.8731249814533755,0.5057027979931135,0.6463038598447027,0.18731249814533754,13.393191559831537,0.3775819943543571,-0.012094687272004356,0.48256149921955727,0.00307847529573535,0.5174385007804427,-0.00307847529573535,0
203,2012,PHI,11,5,2,1,41,44,9,0.03519138978228962,18.796136671955566,0.09839264996348518,0.00319921725293542,1.708739697450506,0.008944786360316835,18.929720711701343,0.0018590548861366022,-0.38781762674022485,0.9929431584448468,0.5134601345210249,0.007056841555153018,-0.513460134521025,0
204,2012,WSH,14,7,2,4,29,30,16,6.806923166271868,5.542395968806071,3.2075218054026586,0.4862087975908477,0.39588542634329077,0.2291087003859042,15.556840940480596,0.4375517621035458,0.04787508047718436,0.3562674446573631,-0.12321557926645882,0.6437325553426371,0.12321557926645899,0
205,2012,PHX,16,9,4,3,37,35,17,7.276732873194164,11.106591043781838,4.838395928644892,0.45479580457463525,0.6941619402363649,0.30239974554030574,23.221719845620896,0.31335891232734836,-0.07631776929901307,0.47828460241614257,-0.001198421507679348,0.5217153975838573,0.001198421507679237,0
206,2012,NYR,20,10,2,3,43,41,21,11.65658607811461,12.651878446095864,3.6598315568380784,0.5828293039057305,0.6325939223047932,0.18299157784190392,27.968296081048553,0.41677855684648474,0.027101875220123306,0.45236500677167946,-0.02711801715214246,0.5476349932283205,0.02711801715214246,0
207,2012,NJD,24,14,4,3,59,58,27,11.850721302162125,19.815544148362253,3.1969636189405,0.4937800542567552,0.8256476728484272,0.13320681745585417,34.86322906946488,0.33992035788049346,-0.04975632374586797,0.5683794839795201,0.08889646005569818,0.4316205160204799,-0.08889646005569818,0
208,2012,LAK,20,16,4,0,57,30,28,14.539918669303702,22.635989916960398,4.487672736931777,0.7269959334651851,1.13179949584802,0.22438363684658885,41.66358132319588,0.3489838897072613,-0.040692791919100135,0.543303988712991,0.0638209647891691,0.45669601128700893,-0.06382096478916915,1
209,2013,VAN,4,0,0,2,8,15,2,0.24516663786984808,0.3241068475144341,0.32423126850837714,0.06129165946746202,0.08102671187860852,0.08105781712709428,0.8935047538926593,0.27438761439348874,-0.06331892006330642,0.3627365675475415,-0.16567470464894413,0.6372634324524584,0.16567470464894407,0
210,2013,MIN,5,1,1,1,7,17,2,1.0779360884547413,-0.2085486713148276,0.5164525345248233,0.21558721769094827,-0.04170973426296552,0.10329050690496466,1.385839951664737,0.7778214844794112,0.4401149500226161,-0.15048539412095097,-0.6788966663174366,1.150485394120951,0.6788966663174366,0
211,2013,MTL,5,1,0,1,9,20,3,-0.03310359579756025,1.7807388823673105,-0.1332871167208517,-0.006620719159512049,0.3561477764734621,-0.026657423344170338,1.6143481698488986,-0.020505858906916412,-0.3582123933637116,1.103069905009392,0.5746586328129063,-0.10306990500939209,-0.5746586328129064,0
212,2013,STL,6,2,1,1,10,12,4,3.676387285625948,0.40395082533393195,0.7072253661109082,0.6127312142709913,0.06732513755565532,0.11787089435181804,4.787563477070788,0.7679036117710758,0.43019707731428064,0.08437503278412599,-0.44403623941235965,0.915624967215874,0.4440362394123597,0
213,2013,NYI,6,2,0,2,17,25,6,-0.3404013549592841,6.242709665824451,-0.5212650747289304,-0.05673355915988068,1.0404516109707418,-0.08687751245482173,5.381043236136237,-0.06325936068926725,-0.4009658951460624,1.1601299955929956,0.6317187233965099,-0.1601299955929956,-0.6317187233965099,0
214,2013,WSH,7,3,2,0,12,16,4,3.4368079812783603,1.271710427126705,1.031051695961334,0.4909725687540515,0.18167291816095785,0.14729309942304772,5.739570104366399,0.5987918814100374,0.2610853469532422,0.22156893356163498,-0.30684233863485066,0.7784310664383651,0.3068423386348508,0
215,2013,TOR,7,3,0,2,18,22,8,1.7689991716929336,5.0997741150598745,1.3941103519416769,0.2527141673847048,0.7285391592942678,0.19915862170595383,8.262883638694484,0.21408980799497634,-0.12361672646181882,0.6171906005281259,0.08877932833164026,0.38280939947187426,-0.0887793283316401,0
216,2013,ANA,7,3,1,3,21,18,8,2.8243527046983417,6.245879071830468,0.9843435792230971,0.4034789578140488,0.8922684388329241,0.1406205113175853,10.054575355751908,0.2809022365208709,-0.056804297935924286,0.6211976986434734,0.09278642644698776,0.3788023013565265,-0.09278642644698787,0
217,2013,NYR,12,5,1,3,26,28,12,5.65840950438162,6.187858013461291,2.644794546149967,0.471534125365135,0.5156548344551076,0.22039954551249727,14.491062063992878,0.3904758311981515,0.05276929674135633,0.4270120427430068,-0.10139922945347885,0.5729879572569933,0.1013992294534789,0
218,2013,OTT,10,5,2,0,31,31,8,2.311764747197653,13.463030474291415,1.716893186019692,0.23117647471976527,1.3463030474291415,0.1716893186019692,17.49168840750876,0.13216361355975606,-0.2055429208970391,0.7696815859418157,0.24127031374533003,0.2303184140581843,-0.24127031374533006,0
219,2013,SJS,11,7,3,0,25,22,11,6.9807692009036275,7.994321640574655,1.7557205734916579,0.6346153819003297,0.726756512779514,0.15961096122651436,16.730811414969942,0.4172403255144914,0.07953379105769626,0.47782031859026947,-0.05059095360621618,0.5221796814097304,0.050590953606216016,0
220,2013,DET,14,7,3,2,33,37,13,5.706749002627178,10.198137893611943,2.43014590830856,0.4076249287590841,0.7284384209722816,0.17358185059346856,18.33503280454768,0.31124836609028156,-0.0264581683665136,0.556210507083602,0.02779923488711633,0.44378949291639797,-0.027799234887116386,0
221,2013,PIT,15,8,2,2,49,40,16,5.581657631889978,20.05012816354714,2.264697317408161,0.3721105087926652,1.3366752109031426,0.15097982116054406,27.896483112845278,0.20008463465847548,-0.13762189979831968,0.7187331851990623,0.19032191300257661,0.28126681480093774,-0.19032191300257661,0
222,2013,LAK,18,9,1,3,37,34,20,11.024195810810012,8.479363331139844,3.4618361613843542,0.6124553228227785,0.4710757406188802,0.19232423118801967,22.965395303334212,0.48003509912191555,0.1423285646651204,0.369223486865422,-0.15918778533106365,0.6307765131345779,0.1591877853310636,0
223,2013,BOS,22,14,5,3,65,47,26,11.62084173899657,22.685780116313147,5.351248790254814,0.5282200790452986,1.0311718234687794,0.2432385813752188,39.65787064556453,0.29302737514214683,-0.04467915931464833,0.5720372714678367,0.043625999271351024,0.42796272853216333,-0.043625999271351024,0
224,2013,CHI,23,16,5,2,64,48,29,13.500510207293404,21.052976135566546,4.141245356606803,0.5869787046649306,0.9153467885028933,0.18005414593942623,38.69473169946675,0.34889788904982777,0.01119135459303261,0.544078617706417,0.01566734550993132,0.4559213822935831,-0.015667345509931263,1
225,2014,TBL,4,0,0,1,10,16,1,0.41463321816068277,1.8963813506858267,0.30225127551020425,0.10365830454017069,0.4740953376714567,0.07556281887755106,2.6132658443567136,0.15866476771051574,-0.21453404801752946,0.7256748695434174,0.22892085407794294,0.27432513045658263,-0.22892085407794288,0
226,2014,DET,5,1,0,1,6,14,3,2.5028826094482213,-1.4271739120577576,0.9689555533751961,0.5005765218896443,-0.2854347824115515,0.19379111067503924,2.04466425076566,1.2241044506505034,0.8509056349224582,-0.6979991514613354,-1.1947531669268099,1.6979991514613353,1.1947531669268097,0
227,2014,STL,6,2,2,2,14,20,4,1.990656608063588,1.9128884406250222,0.6285873724489793,0.3317761013439313,0.3188147401041704,0.10476456207482988,4.5321324211375895,0.4392317838682927,0.0660329681402475,0.4220724954335904,-0.07468152003188411,0.5779275045664096,0.07468152003188411,0
228,2014,CBJ,6,2,2,0,18,21,2,1.5505762300965993,5.070719830004599,0.99327806122449,0.25842937168276653,0.8451199716674331,0.16554634353741501,7.614574121325688,0.20363269243830617,-0.16956612328973902,0.665922972081043,0.16916895661556852,0.334077027918957,-0.16916895661556852,0
229,2014,DAL,6,2,0,1,18,20,5,1.6984486145927211,5.520384994500055,0.3187239992150705,0.28307476909878687,0.9200641657500092,0.05312066653584508,7.537557608307846,0.2253314273473283,-0.1478673883807169,0.7323837881405407,0.23562977267506624,0.2676162118594593,-0.23562977267506624,0
230,2014,PHI,7,3,0,0,16,19,6,3.187043909268009,2.704207748595329,1.1665767268445841,0.455291987038287,0.3863153926564756,0.16665381812065488,7.057828384707921,0.45156154776635316,0.07836273203830796,0.38315011377359226,-0.11360390169188223,0.6168498862264078,0.11360390169188228,0
231,2014,COL,7,3,2,2,20,22,6,2.6831892642608257,5.95944286573034,1.1652232142857142,0.38331275203726084,0.85134898081862,0.16646045918367344,9.807855344276879,0.2735755341076203,-0.09962328162042489,0.6076193680005506,0.11086535253507612,0.39238063199944945,-0.11086535253507607,0
232,2014,SJS,7,3,1,0,22,26,5,1.9640099606525865,7.609881640860582,0.7105327708006278,0.28057285152179806,1.087125948694369,0.10150468154294683,10.284424372313795,0.19096936197419112,-0.18222945375385408,0.7399423988518773,0.2431883833864028,0.2600576011481228,-0.2431883833864027,0
233,2014,MIN,13,6,2,3,35,35,13,7.055718569012713,10.228423078768227,1.0628281985871277,0.5427475822317471,0.7868017752898636,0.0817560152759329,18.34696984636807,0.3845713285678861,0.01137251283984092,0.5574993126613236,0.06074529719584909,0.4425006873386765,-0.060745297195849035,0
234,2014,BOS,12,7,2,1,30,26,13,7.317115988675487,6.929723594607211,2.2402021193092616,0.6097596657229573,0.5774769662172675,0.18668350994243846,16.48704170259196,0.4438101219532397,0.07061130622519451,0.42031334181181673,-0.07644067365365775,0.5796866581881833,0.07644067365365781,0
235,2014,PIT,13,7,0,3,35,33,17,6.599028491312411,9.218116845270275,1.906548763736264,0.5076175762548009,0.7090859111746366,0.14665759721048183,17.72369410031895,0.37232805158793936,-8.707641401058397e-4,0.5201013283739978,0.02334731290852332,0.479898671626002,-0.023347312908523488,0
236,2014,ANA,13,7,1,1,35,37,14,5.479794200336864,9.067207469899161,1.6900240384615375,0.42152263079514335,0.6974774976845508,0.13000184911242596,16.237025708697562,0.3374875607545257,-0.03571125497351951,0.5584278569591844,0.06167384149370991,0.44157214304081566,-0.06167384149370986,0
237,2014,MTL,17,10,3,2,51,46,19,7.703201211170618,15.081476812102007,2.6444843995290435,0.45312948301003636,0.8871456948295299,0.15555790585464963,25.42916242280167,0.30292783864022815,-0.07027097708781704,0.5930780008144837,0.09632398534900921,0.40692199918551625,-0.09632398534900927,0
238,2014,CHI,19,11,4,3,58,55,21,8.223141119383637,17.947710744066864,2.889378924646781,0.4327969010201914,0.9446163549508876,0.15207257498140953,29.060230788097282,0.28296888553107213,-0.09022993019697306,0.6176038612679576,0.12084984580248315,0.3823961387320424,-0.12084984580248309,0
239,2014,NYR,25,13,2,4,64,60,28,13.905751272506674,15.368922203596853,4.466176903453687,0.5562300509002669,0.6147568881438741,0.17864707613814748,33.740850379557216,0.4121339893949988,0.03893517366695359,0.45549895840528426,-0.041255057060190226,0.5445010415947156,0.04125505706019006,0
240,2014,LAK,26,16,5,2,88,70,29,11.95610567673559,28.866872146221375,3.8090566130298265,0.4598502183359842,1.1102643133162067,0.14650217742422408,44.63203443598679,0.26788170935572203,-0.10531710637232317,0.6467747327902675,0.15002071732479305,0.35322526720973246,-0.15002071732479305,1
241,2015,WPG,4,0,0,1,9,16,1,0.2488128156042761,1.6723935334462352,0.21856182844162425,0.062203203901069024,0.4180983833615588,0.05464045711040606,2.1397681774921358,0.11628026728385653,-0.24672745239205524,0.7815769722336576,0.2631207718396382,0.21842302776634226,-0.26312077183963833,0
242,2015,PIT,5,1,0,2,8,11,4,2.548430846218944,0.37569128691489934,0.81345775942886,0.5096861692437888,0.07513825738297987,0.162691551885772,3.737579892562703,0.6818398320501428,0.318832112374231,0.10051725921965603,-0.41793894117436337,0.8994827407803441,0.4179389411743635,0
243,2015,OTT,6,2,0,2,12,12,6,3.3165183209536275,1.8818770310728452,1.7760837329631503,0.5527530534922712,0.3136461718454742,0.2960139554938584,6.974479084989623,0.4755220111121119,0.11251429143620012,0.26982330983298736,-0.24863289056103205,0.7301766901670127,0.2486328905610321,0
244,2015,STL,6,2,0,0,14,17,4,3.3735211001250276,3.808924225266218,0.36436323646066204,0.5622535166875046,0.6348207042110363,0.06072720607677701,7.546808561851908,0.44701294228897215,0.08400522261306037,0.5047066179099616,-0.013749582484057776,0.49529338209003837,0.013749582484057776,0
245,2015,VAN,6,2,0,0,14,18,4,2.345949498754891,4.845272356217237,0.3500543105934952,0.3909915831258151,0.8075453927028727,0.058342385098915865,7.541276165565622,0.3110812344290983,-0.05192648524681348,0.6425003208795529,0.12404412048553348,0.3574996791204471,-0.12404412048553348,0
246,2015,NSH,6,2,0,2,21,19,6,1.3836283661622137,5.646267908840956,0.7313450998774075,0.2306047276937023,0.9410446514734927,0.12189084997956791,7.761241374880577,0.17827410582028236,-0.18473361385562942,0.7274954657530974,0.20903926535907802,0.2725045342469025,-0.20903926535907807,0
247,2015,DET,7,3,0,1,15,17,7,3.6811567407825154,3.008298276583411,1.0229479159154833,0.5258795343975022,0.429756896654773,0.14613541655935475,7.7124029332814095,0.47730347760970615,0.11429575793379437,0.39005979104147576,-0.12839640935254365,0.6099402089585243,0.1283964093525437,0
248,2015,NYI,7,3,1,1,15,16,6,3.290984836841403,3.959468293424219,1.2203736839258672,0.4701406909773433,0.5656383276320313,0.17433909770369532,8.47082681419149,0.38850810068834063,0.025500381012428852,0.46742406382229124,-0.05103213657172817,0.5325759361777087,0.051032136571728115,0
249,2015,MIN,10,4,0,0,24,27,8,4.610289434633383,6.621506289605736,1.0063944526573885,0.46102894346333834,0.6621506289605736,0.10063944526573884,12.23819017689651,0.376713334896264,0.01370561522035224,0.5410527368749296,0.0225965364809102,0.45894726312507017,-0.022596536480910423,0
250,2015,CGY,11,5,1,1,27,33,10,3.829124677398283,8.463987086176605,1.3601896589024305,0.3481022433998439,0.7694533714706004,0.12365360535476641,13.65330142247732,0.28045412306611983,-0.08255359660979195,0.6199223780588636,0.10146617766484423,0.3800776219411363,-0.10146617766484428,0
251,2015,MTL,12,6,2,1,25,29,11,5.743355629807281,6.194951908291357,1.6774176101536018,0.47861296915060675,0.5162459923576131,0.13978480084613348,13.61572514825224,0.4218178295516282,0.05881010987571644,0.454985088259259,-0.06347111213476042,0.545014911740741,0.06347111213476042,0
252,2015,WSH,14,7,1,3,28,28,16,8.335123604634791,5.829093604793187,2.957271534939066,0.5953659717596279,0.4163638289137991,0.21123368106707613,17.121488744367042,0.4868223627677845,0.12381464309187273,0.3404548337953938,-0.1780013665986256,0.6595451662046063,0.17800136659862575,0
253,2015,NYR,19,11,4,1,45,41,19,9.81127638232184,14.159476677632199,3.175833363380689,0.5163829674906232,0.745235614612221,0.1671491243884573,27.14658642333473,0.3614184203244147,-0.0015892993514970977,0.5215932661596436,0.003137065765624225,0.47840673384035637,-0.003137065765624225,0
254,2015,ANA,16,11,3,3,57,42,22,6.697486597595725,25.248195835049547,1.8835409605538334,0.41859291234973284,1.5780122396905967,0.11772131003461458,33.8292233931991,0.19797931864265506,-0.16502840103325672,0.7463427564265441,0.22788655603252472,0.253657243573456,-0.2278865560325246,0
255,2015,TBL,26,14,3,0,65,62,25,12.898210467044542,19.530398604713728,3.3273396372683353,0.4960850179632516,0.7511691771043741,0.1279746014333975,35.75594870902661,0.36072907957238404,-0.0022786401035277404,0.546213967461679,0.027757767067659644,0.4537860325383207,-0.027757767067659866,0
256,2015,CHI,23,16,4,1,69,60,29,9.238760003600076,24.023625419994872,4.23759307168097,0.4016852175478294,1.0445054530432554,0.18424317702960738,37.49997849527592,0.24636707471082775,-0.11664064496508403,0.6406303785753173,0.12217417818129794,0.35936962142468265,-0.12217417818129794,1
